"mcg","gvh","alm","mit","vac","nuc","yeast_sin.Localization_site"
0.42696629213483145,0.3827160493827161,0.30379746835443033,0.34,0.6986301369863014,0.22,"CYT"
0.2359550561797753,0.41975308641975306,0.430379746835443,0.25,0.6712328767123287,0.22,"MIT"
0.44382022471910115,0.5432098765432098,0.3924050632911392,0.28,0.7123287671232876,0.22,"NUC"
0.47191011235955066,0.4320987654320988,0.30379746835443033,0.44,0.6712328767123287,0.27,"MIT"
0.42696629213483145,0.4320987654320988,0.31645569620253167,0.63,0.7123287671232876,0.22,"MIT"
0.6629213483146068,0.5493827160493827,0.26582278481012656,0.22,0.6986301369863014,0.28,"NUC"
0.6404494382022473,0.6790123456790125,0.35443037974683544,0.15,0.726027397260274,0.22,"EXC"
0.40449438202247184,0.5802469135802469,0.17721518987341767,0.21,0.7123287671232876,0.22,"ME3"
0.49438202247191015,0.4444444444444444,0.4177215189873418,0.18,0.684931506849315,0.22,"NUC"
0.3258426966292135,0.49382716049382724,0.30379746835443033,0.21,0.6575342465753424,0.33,"NUC"
0.5168539325842697,0.3827160493827161,0.26582278481012656,0.2,0.7397260273972602,0.22,"CYT"
0.3258426966292135,0.41975308641975306,0.3417721518987341,0.18,0.6301369863013698,0.22,"CYT"
0.25842696629213485,0.5061728395061729,0.4177215189873418,0.13,0.7123287671232876,0.22,"CYT"
0.3595505617977528,0.8641975308641976,0.430379746835443,0.2,0.6438356164383561,0.4,"NUC"
0.49438202247191015,0.6419753086419754,0.36708860759493667,0.28,0.7534246575342466,0.22,"NUC"
0.20224719101123595,0.40740740740740744,0.4177215189873418,0.27,0.6712328767123287,0.22,"CYT"
0.39325842696629215,0.3580246913580247,0.49367088607594933,0.21,0.547945205479452,0.25,"EXC"
0.7752808988764046,0.8395061728395063,0.430379746835443,0.35,0.5753424657534246,0.22,"EXC"
0.7640449438202248,0.7530864197530864,0.35443037974683544,0.33,0.5821917808219178,0.22,"EXC"
0.38202247191011235,0.4320987654320988,0.38607594936708856,0.67,0.6575342465753424,0.22,"MIT"
0.6179775280898877,0.4814814814814815,0.3924050632911392,0.44,0.767123287671233,0.27,"MIT"
0.43820224719101125,0.4444444444444444,0.481012658227848,0.47,0.6712328767123287,0.36,"MIT"
0.48314606741573035,0.4691358024691359,0.4177215189873418,0.2,0.7534246575342466,0.25,"NUC"
0.29213483146067415,0.22222222222222224,0.40506329113924044,0.16,0.726027397260274,0.44,"NUC"
0.3595505617977528,0.32098765432098775,0.481012658227848,0.13,0.5616438356164383,0.43,"NUC"
0.41573033707865165,0.41975308641975306,0.4177215189873418,0.385,0.6986301369863014,0.65,"MIT"
0.550561797752809,0.5679012345679012,0.37341772151898733,0.27,0.7534246575342466,0.22,"MIT"
0.38202247191011235,0.7407407407407408,0.3291139240506329,0.65,0.7397260273972602,0.43,"MIT"
0.6179775280898877,0.5679012345679012,0.35443037974683544,0.16,0.7397260273972602,0.36,"NUC"
0.39325842696629215,0.5185185185185186,0.5063291139240506,0.13,0.6438356164383561,0.22,"CYT"
0.34831460674157305,0.45679012345679015,0.40506329113924044,0.22,0.684931506849315,0.22,"POX"
0.6179775280898877,0.6543209876543211,0.1392405063291139,0.54,0.6986301369863014,0.22,"ME2"
0.7078651685393259,0.5308641975308643,0.17721518987341767,0.36,0.6986301369863014,0.25,"ME2"
0.8764044943820225,0.4814814814814815,0.2531645569620252,0.26,0.7123287671232876,0.22,"ME2"
0.6292134831460675,0.5000000000000001,0.40506329113924044,0.21,0.5890410958904109,0.3,"MIT"
0.5280898876404495,0.40740740740740744,0.31645569620253167,0.34,0.684931506849315,0.43,"NUC"
0.3258426966292135,0.6790123456790125,0.36708860759493667,0.82,0.6027397260273972,0.36,"MIT"
0.5393258426966293,0.5432098765432098,0.2784810126582278,0.26,0.6986301369863014,0.22,"MIT"
0.31460674157303375,0.20987654320987656,0.44303797468354433,0.12,0.726027397260274,0.38,"NUC"
0.550561797752809,0.6049382716049383,0.4177215189873418,0.4,0.684931506849315,0.22,"MIT"
0.28089887640449435,0.33333333333333337,0.40506329113924044,0.48,0.6575342465753424,0.22,"MIT"
0.44943820224719105,0.3580246913580247,0.44303797468354433,0.195,0.6301369863013698,0.22,"MIT"
0.33707865168539325,0.5061728395061729,0.4683544303797468,0.2,0.7123287671232876,0.22,"MIT"
0.5168539325842697,0.33333333333333337,0.40506329113924044,0.3,0.6575342465753424,0.11,"MIT"
0.46067415730337086,0.45679012345679015,0.481012658227848,0.31,0.7054794520547945,0.22,"MIT"
0.34831460674157305,0.49382716049382724,0.40506329113924044,0.64,0.6438356164383561,0.22,"MIT"
0.43820224719101125,0.4135802469135803,0.5443037974683543,0.315,0.6712328767123287,0.22,"MIT"
0.550561797752809,0.4691358024691359,0.49367088607594933,0.38,0.7123287671232876,0.24,"MIT"
0.38202247191011235,0.308641975308642,0.5443037974683543,0.14,0.7397260273972602,0.22,"MIT"
0.550561797752809,0.5432098765432098,0.5443037974683543,0.33,0.6438356164383561,0.28,"MIT"
0.47191011235955066,0.3580246913580247,0.4683544303797468,0.29,0.684931506849315,0.22,"MIT"
0.33707865168539325,0.4814814814814815,0.40506329113924044,0.41,0.6986301369863014,0.33,"MIT"
0.38202247191011235,0.37037037037037035,0.5316455696202531,0.4,0.8082191780821917,0.11,"MIT"
0.3707865168539326,0.3827160493827161,0.5822784810126582,0.35,0.6575342465753424,0.26,"MIT"
0.5280898876404495,0.3827160493827161,0.5063291139240506,0.33,0.5205479452054794,0.11,"MIT"
0.5168539325842697,0.5925925925925927,0.430379746835443,0.27,0.6027397260273972,0.21,"MIT"
0.5168539325842697,0.5555555555555556,0.4683544303797468,0.35,0.6712328767123287,0.22,"MIT"
0.5955056179775282,0.6296296296296297,0.44303797468354433,0.21,0.684931506849315,0.22,"MIT"
0.50561797752809,0.45679012345679015,0.5063291139240506,0.49,0.6917808219178082,0.245,"MIT"
0.47752808988764045,0.40740740740740744,0.481012658227848,0.16,0.6712328767123287,0.22,"MIT"
0.28089887640449435,0.308641975308642,0.44303797468354433,0.44,0.6575342465753424,0.22,"MIT"
0.47191011235955066,0.4814814814814815,0.5063291139240506,0.35,0.6712328767123287,0.22,"MIT"
0.5730337078651686,0.5679012345679012,0.4177215189873418,0.47,0.6301369863013698,0.22,"MIT"
0.49438202247191015,0.45679012345679015,0.49367088607594933,0.31,0.6301369863013698,0.27,"MIT"
0.5280898876404495,0.49382716049382724,0.45569620253164544,0.46,0.6986301369863014,0.23,"MIT"
0.44943820224719105,0.49382716049382724,0.430379746835443,0.52,0.6438356164383561,0.27,"MIT"
0.30337078651685395,0.5061728395061729,0.4177215189873418,0.41,0.6986301369863014,0.22,"MIT"
0.5280898876404495,0.49382716049382724,0.36708860759493667,0.53,0.6438356164383561,0.31,"MIT"
0.5617977528089888,0.4876543209876544,0.3797468354430379,0.37,0.6986301369863014,0.22,"MIT"
0.49438202247191015,0.5679012345679012,0.3291139240506329,0.64,0.7397260273972602,0.22,"MIT"
0.48314606741573035,0.6296296296296297,0.3987341772151899,0.13,0.6712328767123287,0.22,"MIT"
0.3258426966292135,0.7530864197530864,0.35443037974683544,0.16,0.6986301369863014,0.22,"MIT"
0.7303370786516855,0.7777777777777779,0.17721518987341767,0.27,0.7191780821917808,0.22,"ME1"
0.44943820224719105,0.5308641975308643,0.3797468354430379,0.42,0.726027397260274,0.36,"MIT"
0.3595505617977528,0.4320987654320988,0.36708860759493667,0.29,0.684931506849315,0.22,"MIT"
0.42696629213483145,0.3827160493827161,0.30379746835443033,0.55,0.6575342465753424,0.22,"MIT"
0.2359550561797753,0.3950617283950618,0.2911392405063291,0.2,0.7534246575342466,0.33,"NUC"
0.44943820224719105,0.5802469135802469,0.3797468354430379,0.26,0.7123287671232876,0.22,"NUC"
0.42696629213483145,0.40740740740740744,0.36708860759493667,0.46,0.7534246575342466,0.22,"NUC"
0.43820224719101125,0.5308641975308643,0.35443037974683544,0.61,0.684931506849315,0.22,"MIT"
0.44943820224719105,0.47530864197530864,0.30379746835443033,0.43,0.6712328767123287,0.22,"MIT"
0.46067415730337086,0.308641975308642,0.5189873417721519,0.225,0.5616438356164383,0.28,"NUC"
0.47191011235955066,0.33333333333333337,0.45569620253164544,0.12,0.726027397260274,0.32,"NUC"
0.44943820224719105,0.5308641975308643,0.5189873417721519,0.24,0.7123287671232876,0.51,"NUC"
0.5842696629213484,0.5802469135802469,0.36708860759493667,0.27,0.7397260273972602,0.22,"MIT"
0.39325842696629215,0.3827160493827161,0.40506329113924044,0.31,0.6575342465753424,0.22,"MIT"
0.5280898876404495,0.5432098765432098,0.4177215189873418,0.69,0.7397260273972602,0.22,"MIT"
0.5617977528089888,0.5679012345679012,0.3291139240506329,0.49,0.7397260273972602,0.22,"MIT"
0.5842696629213484,0.41975308641975306,0.44303797468354433,0.12,0.684931506849315,0.22,"MIT"
0.49438202247191015,0.49382716049382724,0.4177215189873418,0.25,0.6575342465753424,0.22,"MIT"
0.33707865168539325,0.41975308641975306,0.40506329113924044,0.62,0.684931506849315,0.22,"MIT"
0.3707865168539326,0.49382716049382724,0.40506329113924044,0.37,0.7054794520547945,0.22,"MIT"
0.5168539325842697,0.49382716049382724,0.3417721518987341,0.24,0.7534246575342466,0.22,"CYT"
0.39325842696629215,0.40740740740740744,0.44303797468354433,0.12,0.7534246575342466,0.22,"MIT"
0.3707865168539326,0.40740740740740744,0.3924050632911392,0.28,0.6027397260273972,0.46,"NUC"
0.3595505617977528,0.2716049382716049,0.35443037974683544,0.17,0.6712328767123287,0.22,"NUC"
0.37640449438202245,0.308641975308642,0.240506329113924,0.21,0.684931506849315,0.22,"CYT"
0.47191011235955066,0.345679012345679,0.4683544303797468,0.24,0.6438356164383561,0.22,"CYT"
0.3595505617977528,0.33333333333333337,0.36708860759493667,0.18,0.684931506849315,0.28,"CYT"
0.33707865168539325,0.5679012345679012,0.31645569620253167,0.19,0.4931506849315068,0.22,"EXC"
0.5280898876404495,0.5308641975308643,0.3924050632911392,0.25,0.7808219178082191,0.235,"NUC"
0.44943820224719105,0.6419753086419754,0.40506329113924044,0.19,0.6712328767123287,0.22,"EXC"
0.7865168539325844,0.8148148148148149,0.2531645569620252,0.37,0.5616438356164383,0.22,"ME1"
0.3707865168539326,0.345679012345679,0.10126582278481011,0.21,0.6712328767123287,0.22,"ME3"
0.42696629213483145,0.5802469135802469,0.38607594936708856,0.17,0.7123287671232876,0.22,"CYT"
0.50561797752809,0.617283950617284,0.3924050632911392,0.2,0.4657534246575343,0.26,"NUC"
0.34831460674157305,0.18518518518518526,0.45569620253164544,0.18,0.5753424657534246,0.22,"NUC"
0.44943820224719105,0.5061728395061729,0.4177215189873418,0.41,0.726027397260274,0.22,"MIT"
0.550561797752809,0.4691358024691359,0.3924050632911392,0.45,0.684931506849315,0.27,"MIT"
0.29213483146067415,0.345679012345679,0.30379746835443033,0.14,0.6438356164383561,0.22,"CYT"
0.29213483146067415,0.4691358024691359,0.45569620253164544,0.4,0.6575342465753424,0.27,"MIT"
0.28089887640449435,0.32098765432098775,0.430379746835443,0.34,0.6712328767123287,0.22,"NUC"
0.43820224719101125,0.28395061728395066,0.40506329113924044,0.41,0.7534246575342466,0.36,"CYT"
0.5393258426966293,0.5555555555555556,0.22784810126582278,0.52,0.636986301369863,0.31,"CYT"
0.7528089887640451,0.617283950617284,0.40506329113924044,0.13,0.7397260273972602,0.22,"ME2"
0.40449438202247184,0.5679012345679012,0.38607594936708856,0.31,0.6986301369863014,0.22,"NUC"
0.41573033707865165,0.6049382716049383,0.20253164556962022,0.3,0.6986301369863014,0.37,"NUC"
0.47191011235955066,0.5925925925925927,0.3797468354430379,0.49,0.7397260273972602,0.22,"MIT"
0.41573033707865165,0.5061728395061729,0.40506329113924044,0.6,0.726027397260274,0.31,"NUC"
0.3314606741573034,0.40740740740740744,0.40506329113924044,0.29,0.684931506849315,0.55,"NUC"
0.28089887640449435,0.3827160493827161,0.3797468354430379,0.17,0.821917808219178,0.19,"NUC"
0.31460674157303375,0.3641975308641975,0.5949367088607594,0.3,0.684931506849315,0.29,"NUC"
0.0,0.345679012345679,0.5822784810126582,0.245,0.6164383561643836,0.29,"NUC"
0.3258426966292135,0.49382716049382724,0.2911392405063291,0.18,0.7397260273972602,0.31,"NUC"
0.40449438202247184,0.45679012345679015,0.430379746835443,0.19,0.6780821917808219,0.22,"CYT"
0.2696629213483146,0.45679012345679015,0.2911392405063291,0.27,0.6986301369863014,0.22,"CYT"
0.37640449438202245,0.20987654320987656,0.36708860759493667,0.19,0.7534246575342466,0.3,"NUC"
0.42696629213483145,0.3827160493827161,0.3797468354430379,0.18,0.7123287671232876,0.27,"CYT"
0.38202247191011235,0.3827160493827161,0.4177215189873418,0.185,0.7123287671232876,0.26,"NUC"
0.2640449438202247,0.18518518518518526,0.40506329113924044,0.34,0.7534246575342466,0.57,"NUC"
0.24719101123595505,0.4320987654320988,0.430379746835443,0.16,0.726027397260274,0.75,"NUC"
0.34831460674157305,0.09876543209876545,0.35443037974683544,0.225,0.6301369863013698,0.31,"NUC"
0.3707865168539326,0.2592592592592593,0.5063291139240506,0.13,0.6438356164383561,0.26,"NUC"
0.853932584269663,0.41975308641975306,0.49367088607594933,0.47,0.7602739726027398,0.22,"NUC"
0.2134831460674157,0.5185185185185186,0.38607594936708856,0.16,0.8356164383561643,0.28,"NUC"
0.20224719101123595,0.2592592592592593,0.430379746835443,0.24,0.6986301369863014,0.22,"CYT"
0.7191011235955057,0.6666666666666667,0.3797468354430379,0.29,0.7123287671232876,0.36,"MIT"
0.40449438202247184,0.41975308641975306,0.36708860759493667,0.15,0.684931506849315,0.48,"NUC"
0.44943820224719105,0.2592592592592593,0.35443037974683544,0.16,0.726027397260274,0.21,"NUC"
0.5955056179775282,0.7777777777777779,0.3797468354430379,0.18,0.6301369863013698,0.22,"NUC"
0.38202247191011235,0.345679012345679,0.4683544303797468,0.48,0.726027397260274,0.64,"NUC"
0.8876404494382023,0.5061728395061729,0.481012658227848,0.2,0.6780821917808219,0.22,"NUC"
0.8651685393258428,0.5679012345679012,0.4177215189873418,0.2,0.5616438356164383,0.3,"NUC"
0.6629213483146068,0.4691358024691359,0.3291139240506329,0.24,0.726027397260274,0.25,"NUC"
0.15730337078651685,0.28395061728395066,0.4683544303797468,0.3,0.6438356164383561,0.31,"NUC"
0.651685393258427,0.6049382716049383,0.35443037974683544,0.0,0.6438356164383561,0.22,"NUC"
0.8089887640449439,0.5432098765432098,0.26582278481012656,0.57,0.684931506849315,0.32,"ME2"
0.3595505617977528,0.308641975308642,0.2151898734177215,0.12,0.684931506849315,0.22,"ME2"
0.30337078651685395,0.6419753086419754,0.26582278481012656,0.16,0.863013698630137,0.22,"MIT"
0.46067415730337086,0.6296296296296297,0.16455696202531644,0.16,0.7808219178082191,0.22,"MIT"
0.7191011235955057,0.6543209876543211,0.5443037974683543,0.39,0.6643835616438356,0.32,"MIT"
0.33707865168539325,0.4444444444444444,0.4683544303797468,0.22,0.7123287671232876,0.22,"MIT"
0.5280898876404495,0.3950617283950618,0.44303797468354433,0.16,0.4657534246575343,0.22,"NUC"
0.41573033707865165,0.4444444444444444,0.30379746835443033,0.23,0.6986301369863014,0.22,"ME3"
0.31460674157303375,0.3580246913580247,0.35443037974683544,0.1,0.6712328767123287,0.65,"NUC"
0.2247191011235955,0.3580246913580247,0.3417721518987341,0.17,0.6712328767123287,0.53,"NUC"
0.31460674157303375,0.18518518518518526,0.4177215189873418,0.165,0.8082191780821917,0.22,"MIT"
0.7303370786516855,0.6666666666666667,0.20253164556962022,0.22,0.7397260273972602,0.22,"ME2"
0.42696629213483145,0.17283950617283952,0.44303797468354433,0.18,0.7054794520547945,0.22,"POX"
0.1910112359550562,0.4320987654320988,0.44303797468354433,0.16,0.6575342465753424,0.26,"CYT"
0.651685393258427,0.32098765432098775,0.3924050632911392,0.12,0.5205479452054794,0.35,"CYT"
0.5955056179775282,0.4814814814814815,0.36708860759493667,0.26,0.7054794520547945,0.31,"NUC"
0.47191011235955066,0.4320987654320988,0.36708860759493667,0.3,0.6986301369863014,0.22,"CYT"
0.43820224719101125,0.45679012345679015,0.4177215189873418,0.16,0.6712328767123287,0.22,"POX"
0.40449438202247184,0.37037037037037035,0.3291139240506329,0.27,0.7534246575342466,0.22,"POX"
0.6404494382022473,0.5740740740740741,0.2911392405063291,0.49,0.547945205479452,0.26,"POX"
0.43820224719101125,0.4691358024691359,0.45569620253164544,0.27,0.6575342465753424,0.27,"POX"
0.38202247191011235,0.40740740740740744,0.5063291139240506,0.2,0.8493150684931506,0.22,"CYT"
0.47191011235955066,0.4691358024691359,0.18987341772151894,0.13,0.7123287671232876,0.22,"ME3"
0.41011235955056174,0.5246913580246915,0.3987341772151899,0.53,0.7123287671232876,0.27,"MIT"
0.42696629213483145,0.4814814814814815,0.40506329113924044,0.7,0.6986301369863014,0.22,"MIT"
0.42696629213483145,0.3950617283950618,0.40506329113924044,0.16,0.6712328767123287,0.31,"CYT"
0.44943820224719105,0.40740740740740744,0.45569620253164544,0.25,0.726027397260274,0.22,"CYT"
0.42696629213483145,0.3950617283950618,0.31645569620253167,0.18,0.6712328767123287,0.31,"CYT"
0.46067415730337086,0.40740740740740744,0.4620253164556961,0.18,0.684931506849315,0.22,"CYT"
0.49438202247191015,0.5679012345679012,0.3924050632911392,0.1,0.726027397260274,0.305,"CYT"
0.31460674157303375,0.5555555555555556,0.36708860759493667,0.1,0.6986301369863014,0.25,"CYT"
0.6629213483146068,0.8765432098765433,0.35443037974683544,0.28,0.7945205479452054,0.22,"ERL"
0.24719101123595505,0.308641975308642,0.30379746835443033,0.19,0.7397260273972602,0.37,"NUC"
0.42134831460674155,0.40740740740740744,0.2911392405063291,0.47,0.684931506849315,0.37,"NUC"
0.33707865168539325,0.4320987654320988,0.2151898734177215,0.185,0.6986301369863014,0.35,"ME3"
0.29213483146067415,0.3580246913580247,0.40506329113924044,0.13,0.6986301369863014,0.315,"NUC"
0.38202247191011235,0.5555555555555556,0.481012658227848,0.44,0.7054794520547945,0.22,"MIT"
0.7078651685393259,0.9382716049382718,0.28481012658227844,0.24,0.7397260273972602,0.32,"ME1"
0.1910112359550562,0.40740740740740744,0.06329113924050633,0.18,0.6986301369863014,0.22,"VAC"
0.44943820224719105,0.40740740740740744,0.35443037974683544,0.21,0.7534246575342466,0.22,"VAC"
0.7752808988764046,0.8518518518518519,0.45569620253164544,0.33,0.7808219178082191,0.27,"VAC"
0.39325842696629215,0.4444444444444444,0.30379746835443033,0.28,0.7534246575342466,0.22,"VAC"
0.3258426966292135,0.28395061728395066,0.430379746835443,0.15,0.726027397260274,0.22,"VAC"
0.6292134831460675,0.40740740740740744,0.4683544303797468,0.3,0.7808219178082191,0.27,"NUC"
0.43820224719101125,0.23456790123456792,0.35443037974683544,0.49,0.6575342465753424,0.32,"MIT"
0.5224719101123596,0.5000000000000001,0.3291139240506329,0.43,0.7054794520547945,0.27,"MIT"
0.7191011235955057,0.5802469135802469,0.2784810126582278,0.35,0.6917808219178082,0.27,"MIT"
0.50561797752809,0.6790123456790125,0.40506329113924044,0.39,0.4931506849315068,0.22,"MIT"
0.41573033707865165,0.3950617283950618,0.481012658227848,0.35,0.7534246575342466,0.3,"MIT"
0.16853932584269665,0.18518518518518526,0.49367088607594933,0.2,0.6780821917808219,0.31,"MIT"
0.5393258426966293,0.3950617283950618,0.4683544303797468,0.18,0.6712328767123287,0.22,"MIT"
0.41573033707865165,0.4814814814814815,0.35443037974683544,0.35,0.6986301369863014,0.22,"MIT"
0.5393258426966293,0.5555555555555556,0.3291139240506329,0.315,0.6027397260273972,0.3,"MIT"
0.43820224719101125,0.5432098765432098,0.5189873417721519,0.25,0.684931506849315,0.22,"MIT"
0.42696629213483145,0.4444444444444444,0.36708860759493667,0.2,0.6986301369863014,0.28,"CYT"
0.5730337078651686,0.37037037037037035,0.35443037974683544,0.29,0.684931506849315,0.27,"CYT"
0.38202247191011235,0.41975308641975306,0.35443037974683544,0.14,0.726027397260274,0.3,"CYT"
0.40449438202247184,0.4444444444444444,0.49367088607594933,0.15,0.5205479452054794,0.22,"CYT"
0.33707865168539325,0.4320987654320988,0.4177215189873418,0.24,0.5068493150684931,0.22,"NUC"
0.39325842696629215,0.40740740740740744,0.310126582278481,0.23,0.6986301369863014,0.22,"CYT"
0.41573033707865165,0.3580246913580247,0.3417721518987341,0.19,0.7945205479452054,0.22,"CYT"
0.3595505617977528,0.3950617283950618,0.38607594936708856,0.19,0.767123287671233,0.245,"CYT"
0.1910112359550562,0.28395061728395066,0.430379746835443,0.15,0.7808219178082191,0.22,"CYT"
0.41573033707865165,0.40740740740740744,0.4683544303797468,0.26,0.6027397260273972,0.22,"NUC"
0.7078651685393259,0.6049382716049383,0.36708860759493667,0.28,0.684931506849315,0.27,"EXC"
0.7078651685393259,0.7283950617283951,0.36708860759493667,0.28,0.6712328767123287,0.27,"EXC"
0.30337078651685395,0.6049382716049383,0.26582278481012656,0.14,0.726027397260274,0.22,"CYT"
0.7415730337078653,0.7283950617283951,0.3417721518987341,0.26,0.6986301369863014,0.22,"EXC"
0.3707865168539326,0.3580246913580247,0.45569620253164544,0.22,0.684931506849315,0.25,"NUC"
0.7078651685393259,0.7530864197530864,0.3797468354430379,0.27,0.684931506849315,0.245,"EXC"
0.31460674157303375,0.8395061728395063,0.3797468354430379,0.28,0.6986301369863014,0.45,"ME3"
0.47191011235955066,0.5061728395061729,0.2784810126582278,0.18,0.726027397260274,0.31,"NUC"
0.30337078651685395,0.3950617283950618,0.20253164556962022,0.19,0.7123287671232876,0.3,"ME3"
0.3258426966292135,0.2962962962962963,0.4177215189873418,0.13,0.6575342465753424,0.24,"NUC"
0.2247191011235955,0.37037037037037035,0.35443037974683544,0.19,0.7534246575342466,0.34,"ME3"
0.43820224719101125,0.3580246913580247,0.45569620253164544,0.49,0.6575342465753424,0.29,"NUC"
0.5393258426966293,0.5925925925925927,0.3797468354430379,0.62,0.6986301369863014,0.38,"MIT"
0.38202247191011235,0.33333333333333337,0.37341772151898733,0.22,0.6986301369863014,0.48,"NUC"
0.40449438202247184,0.5061728395061729,0.40506329113924044,0.77,0.7123287671232876,0.36,"MIT"
0.7415730337078653,0.8024691358024693,0.3797468354430379,0.28,0.4520547945205479,0.22,"EXC"
0.7078651685393259,0.7160493827160495,0.3924050632911392,0.3,0.3698630136986301,0.22,"EXC"
0.7415730337078653,0.7407407407407408,0.3797468354430379,0.23,0.4657534246575343,0.22,"EXC"
0.40449438202247184,0.5925925925925927,0.36708860759493667,0.23,0.6712328767123287,0.22,"ME3"
0.7528089887640451,0.691358024691358,0.2911392405063291,0.26,0.7397260273972602,0.22,"ME1"
0.42696629213483145,0.5802469135802469,0.11392405063291139,0.34,0.684931506849315,0.43,"ME3"
0.3707865168539326,0.5308641975308643,0.11392405063291139,0.14,0.7123287671232876,0.235,"ME3"
0.3258426966292135,0.32098765432098775,0.15189873417721517,0.17,0.6986301369863014,0.31,"VAC"
0.49438202247191015,0.4691358024691359,0.4177215189873418,0.2,0.767123287671233,0.22,"CYT"
0.9438202247191011,0.7160493827160495,0.07594936708860761,0.39,0.4246575342465753,0.22,"ME2"
0.9662921348314607,0.7160493827160495,0.10126582278481011,0.42,0.47945205479452047,0.22,"ME2"
0.3707865168539326,0.37037037037037035,0.16455696202531644,0.21,0.6917808219178082,0.4,"ME3"
0.31460674157303375,0.4444444444444444,0.11392405063291139,0.19,0.7123287671232876,0.31,"ME3"
0.30337078651685395,0.4320987654320988,0.3797468354430379,0.13,0.684931506849315,0.32,"NUC"
0.29213483146067415,0.4691358024691359,0.22784810126582278,0.18,0.6986301369863014,0.27,"ME3"
0.1797752808988764,0.4444444444444444,0.18987341772151894,0.26,0.6712328767123287,0.26,"ME3"
0.42696629213483145,0.4320987654320988,0.3924050632911392,0.2,0.7534246575342466,0.22,"NUC"
0.28089887640449435,0.32098765432098775,0.4177215189873418,0.16,0.7123287671232876,0.28,"NUC"
0.48314606741573035,0.45679012345679015,0.3417721518987341,0.14,0.6712328767123287,0.33,"NUC"
0.29213483146067415,0.4320987654320988,0.430379746835443,0.26,0.7054794520547945,0.39,"NUC"
0.15730337078651685,0.32098765432098775,0.36708860759493667,0.23,0.684931506849315,0.28,"NUC"
0.42696629213483145,0.7160493827160495,0.4177215189873418,0.265,0.7945205479452054,0.22,"NUC"
0.45505617977528096,0.45679012345679015,0.44303797468354433,0.26,0.726027397260274,0.27,"NUC"
0.33707865168539325,0.49382716049382724,0.2531645569620252,0.15,0.7397260273972602,0.25,"NUC"
0.43820224719101125,0.3950617283950618,0.40506329113924044,0.21,0.3835616438356165,0.22,"NUC"
0.39325842696629215,0.2962962962962963,0.3417721518987341,0.36,0.6575342465753424,0.22,"POX"
0.6179775280898877,0.5925925925925927,0.16455696202531644,0.2,0.8493150684931506,0.22,"ME3"
0.34831460674157305,0.6419753086419754,0.4683544303797468,0.34,0.684931506849315,0.22,"MIT"
0.38202247191011235,0.41975308641975306,0.40506329113924044,0.15,0.7123287671232876,0.27,"CYT"
0.34831460674157305,0.18518518518518526,0.3797468354430379,0.23,0.726027397260274,0.27,"NUC"
0.44943820224719105,0.4320987654320988,0.31645569620253167,0.245,0.7397260273972602,0.22,"CYT"
0.7191011235955057,0.691358024691358,0.3417721518987341,0.13,0.7808219178082191,0.4,"VAC"
0.651685393258427,0.7037037037037037,0.36708860759493667,0.3,0.7397260273972602,0.22,"VAC"
0.5842696629213484,0.5185185185185186,0.40506329113924044,0.51,0.7534246575342466,0.22,"VAC"
0.49438202247191015,0.617283950617284,0.4177215189873418,0.16,0.6164383561643836,0.27,"CYT"
0.39325842696629215,0.6049382716049383,0.2721518987341772,0.25,0.6301369863013698,0.22,"CYT"
0.47191011235955066,0.4320987654320988,0.3797468354430379,0.14,0.6986301369863014,0.22,"CYT"
0.34831460674157305,0.49382716049382724,0.45569620253164544,0.17,0.7397260273972602,0.22,"CYT"
0.46067415730337086,0.40740740740740744,0.44303797468354433,0.2,0.684931506849315,0.22,"CYT"
0.47191011235955066,0.41975308641975306,0.4493670886075948,0.24,0.5342465753424658,0.28,"CYT"
0.24719101123595505,0.2716049382716049,0.44303797468354433,0.19,0.684931506849315,0.22,"NUC"
0.38202247191011235,0.4320987654320988,0.44303797468354433,0.56,0.6438356164383561,0.22,"NUC"
0.3539325842696629,0.5000000000000001,0.24683544303797467,0.17,0.6986301369863014,0.26,"CYT"
0.7415730337078653,0.6851851851851853,0.30379746835443033,0.17,0.726027397260274,0.22,"CYT"
0.50561797752809,0.5679012345679012,0.4177215189873418,0.18,0.6575342465753424,0.46,"NUC"
0.24719101123595505,0.32098765432098775,0.3924050632911392,0.09,0.6438356164383561,0.28,"NUC"
0.41573033707865165,0.345679012345679,0.4177215189873418,0.39,0.6986301369863014,0.22,"NUC"
0.2134831460674157,0.20987654320987656,0.31645569620253167,0.32,0.6164383561643836,0.22,"NUC"
0.30337078651685395,0.16049382716049385,0.49367088607594933,0.1,0.6575342465753424,0.44,"NUC"
0.6404494382022473,0.4876543209876544,0.36708860759493667,0.15,0.7054794520547945,0.37,"NUC"
0.5730337078651686,0.345679012345679,0.44303797468354433,0.175,0.6575342465753424,0.22,"NUC"
0.46067415730337086,0.2962962962962963,0.3417721518987341,0.245,0.7534246575342466,0.22,"NUC"
0.2359550561797753,0.4320987654320988,0.35443037974683544,0.17,0.6438356164383561,0.22,"NUC"
0.25842696629213485,0.2716049382716049,0.4683544303797468,0.2,0.6301369863013698,0.32,"NUC"
0.24719101123595505,0.09876543209876545,0.40506329113924044,0.15,0.7123287671232876,0.5,"NUC"
0.42696629213483145,0.3950617283950618,0.35443037974683544,0.24,0.6438356164383561,0.38,"NUC"
