"mcg" "gvh" "alm" "mit" "vac" "nuc" "yeast_sin.Localization_site"
"396" "[0.54,1]" "[0.54,1]" "[0.54,1]" "[0.273,1]" "[0.52,0.73]" "[0.22,0.27)" "NUC"
"397" "[0.11,0.44)" "[0.13,0.45)" "[0.48,0.54)" "[0,0.18)" "[0.49,0.52)" "[0.27,1]" "CYT"
"398" "[0.44,0.54)" "[0.54,1]" "[0.48,0.54)" "[0,0.18)" "[0.49,0.52)" "[0.22,0.27)" "NUC"
"399" "[0.54,1]" "[0.13,0.45)" "[0.54,1]" "[0.18,0.273)" "[0.52,0.73]" "[0.27,1]" "NUC"
"400" "[0.54,1]" "[0.54,1]" "[0.48,0.54)" "[0.273,1]" "[0.52,0.73]" "[0.22,0.27)" "MIT"
"401" "[0.11,0.44)" "[0.13,0.45)" "[0.21,0.48)" "[0,0.18)" "[0,0.49)" "[0.22,0.27)" "CYT"
"402" "[0.11,0.44)" "[0.13,0.45)" "[0.48,0.54)" "[0.18,0.273)" "[0,0.49)" "[0.27,1]" "CYT"
"403" "[0.44,0.54)" "[0.45,0.54)" "[0.48,0.54)" "[0.273,1]" "[0,0.49)" "[0.22,0.27)" "MIT"
"404" "[0.44,0.54)" "[0.13,0.45)" "[0.21,0.48)" "[0,0.18)" "[0.52,0.73]" "[0.22,0.27)" "CYT"
"405" "[0.44,0.54)" "[0.45,0.54)" "[0.54,1]" "[0,0.18)" "[0.52,0.73]" "[0.22,0.27)" "CYT"
"406" "[0.44,0.54)" "[0.13,0.45)" "[0.54,1]" "[0,0.18)" "[0.52,0.73]" "[0.27,1]" "NUC"
"407" "[0.11,0.44)" "[0.13,0.45)" "[0.54,1]" "[0.18,0.273)" "[0,0.49)" "[0,0.22)" "NUC"
"408" "[0.11,0.44)" "[0.45,0.54)" "[0.54,1]" "[0.18,0.273)" "[0,0.49)" "[0,0.22)" "NUC"
"409" "[0.11,0.44)" "[0.13,0.45)" "[0.54,1]" "[0.273,1]" "[0,0.49)" "[0.22,0.27)" "NUC"
"410" "[0.44,0.54)" "[0.45,0.54)" "[0.54,1]" "[0.18,0.273)" "[0,0.49)" "[0,0.22)" "NUC"
"411" "[0.44,0.54)" "[0.45,0.54)" "[0.48,0.54)" "[0.273,1]" "[0.52,0.73]" "[0.22,0.27)" "ME3"
"412" "[0.44,0.54)" "[0.54,1]" "[0.48,0.54)" "[0,0.18)" "[0.52,0.73]" "[0.27,1]" "NUC"
"413" "[0.54,1]" "[0.54,1]" "[0.21,0.48)" "[0.18,0.273)" "[0.52,0.73]" "[0.27,1]" "NUC"
"414" "[0.54,1]" "[0.13,0.45)" "[0.48,0.54)" "[0.18,0.273)" "[0.52,0.73]" "[0.22,0.27)" "CYT"
"415" "[0.44,0.54)" "[0.54,1]" "[0.21,0.48)" "[0.273,1]" "[0.52,0.73]" "[0.27,1]" "ME3"
"416" "[0.44,0.54)" "[0.54,1]" "[0.21,0.48)" "[0.273,1]" "[0.52,0.73]" "[0.27,1]" "ME3"
"417" "[0.11,0.44)" "[0.13,0.45)" "[0.54,1]" "[0,0.18)" "[0,0.49)" "[0.22,0.27)" "NUC"
"418" "[0.44,0.54)" "[0.45,0.54)" "[0.54,1]" "[0.18,0.273)" "[0.49,0.52)" "[0.27,1]" "NUC"
"419" "[0.44,0.54)" "[0.13,0.45)" "[0.54,1]" "[0,0.18)" "[0.49,0.52)" "[0.22,0.27)" "NUC"
"420" "[0.44,0.54)" "[0.45,0.54)" "[0.48,0.54)" "[0.18,0.273)" "[0.49,0.52)" "[0.27,1]" "NUC"
"421" "[0.44,0.54)" "[0.45,0.54)" "[0.48,0.54)" "[0,0.18)" "[0.49,0.52)" "[0.27,1]" "NUC"
"422" "[0.11,0.44)" "[0.13,0.45)" "[0.21,0.48)" "[0.18,0.273)" "[0,0.49)" "[0.27,1]" "NUC"
"423" "[0.44,0.54)" "[0.45,0.54)" "[0.48,0.54)" "[0,0.18)" "[0.49,0.52)" "[0.27,1]" "NUC"
"424" "[0.11,0.44)" "[0.13,0.45)" "[0.21,0.48)" "[0.18,0.273)" "[0.52,0.73]" "[0.22,0.27)" "ME3"
"425" "[0.54,1]" "[0.54,1]" "[0.21,0.48)" "[0.273,1]" "[0.52,0.73]" "[0.27,1]" "ME1"
"426" "[0.11,0.44)" "[0.13,0.45)" "[0.48,0.54)" "[0.273,1]" "[0,0.49)" "[0.22,0.27)" "NUC"
"427" "[0.54,1]" "[0.54,1]" "[0.48,0.54)" "[0,0.18)" "[0.52,0.73]" "[0.27,1]" "CYT"
"428" "[0.11,0.44)" "[0.13,0.45)" "[0.54,1]" "[0.18,0.273)" "[0.52,0.73]" "[0.22,0.27)" "NUC"
"429" "[0.44,0.54)" "[0.45,0.54)" "[0.54,1]" "[0.273,1]" "[0,0.49)" "[0.22,0.27)" "MIT"
"430" "[0.54,1]" "[0.54,1]" "[0.48,0.54)" "[0,0.18)" "[0.49,0.52)" "[0.22,0.27)" "CYT"
"431" "[0.44,0.54)" "[0.45,0.54)" "[0.54,1]" "[0,0.18)" "[0.52,0.73]" "[0.22,0.27)" "CYT"
"432" "[0.44,0.54)" "[0.45,0.54)" "[0.21,0.48)" "[0.18,0.273)" "[0.49,0.52)" "[0.22,0.27)" "ME3"
"433" "[0.44,0.54)" "[0.54,1]" "[0.48,0.54)" "[0.273,1]" "[0.52,0.73]" "[0.22,0.27)" "MIT"
"434" "[0.11,0.44)" "[0.45,0.54)" "[0.48,0.54)" "[0.273,1]" "[0.49,0.52)" "[0.22,0.27)" "MIT"
"435" "[0.54,1]" "[0.54,1]" "[0.48,0.54)" "[0.18,0.273)" "[0.52,0.73]" "[0.27,1]" "CYT"
"436" "[0.44,0.54)" "[0.45,0.54)" "[0.48,0.54)" "[0.273,1]" "[0.49,0.52)" "[0.22,0.27)" "NUC"
"437" "[0.44,0.54)" "[0.45,0.54)" "[0.48,0.54)" "[0.273,1]" "[0.49,0.52)" "[0.22,0.27)" "NUC"
"438" "[0.11,0.44)" "[0.13,0.45)" "[0.54,1]" "[0,0.18)" "[0.52,0.73]" "[0.27,1]" "NUC"
"439" "[0.11,0.44)" "[0.13,0.45)" "[0.54,1]" "[0.18,0.273)" "[0.52,0.73]" "[0.27,1]" "NUC"
"440" "[0.44,0.54)" "[0.54,1]" "[0.48,0.54)" "[0.273,1]" "[0.52,0.73]" "[0.27,1]" "MIT"
"441" "[0.11,0.44)" "[0.13,0.45)" "[0.48,0.54)" "[0.273,1]" "[0.52,0.73]" "[0.22,0.27)" "CYT"
"442" "[0.11,0.44)" "[0.13,0.45)" "[0.48,0.54)" "[0.18,0.273)" "[0.49,0.52)" "[0.22,0.27)" "CYT"
"443" "[0.11,0.44)" "[0.13,0.45)" "[0.21,0.48)" "[0.18,0.273)" "[0.49,0.52)" "[0.22,0.27)" "ME3"
"444" "[0.44,0.54)" "[0.13,0.45)" "[0.21,0.48)" "[0.18,0.273)" "[0.49,0.52)" "[0.27,1]" "ME3"
"445" "[0.11,0.44)" "[0.13,0.45)" "[0.21,0.48)" "[0.18,0.273)" "[0.49,0.52)" "[0.22,0.27)" "ME3"
"446" "[0.11,0.44)" "[0.13,0.45)" "[0.21,0.48)" "[0.18,0.273)" "[0.49,0.52)" "[0.22,0.27)" "ME3"
"447" "[0.11,0.44)" "[0.45,0.54)" "[0.54,1]" "[0,0.18)" "[0,0.49)" "[0.22,0.27)" "ME3"
"448" "[0.44,0.54)" "[0.54,1]" "[0.21,0.48)" "[0,0.18)" "[0.49,0.52)" "[0.22,0.27)" "ME3"
"449" "[0.44,0.54)" "[0.54,1]" "[0.21,0.48)" "[0,0.18)" "[0.49,0.52)" "[0.22,0.27)" "ME3"
"450" "[0.11,0.44)" "[0.13,0.45)" "[0.21,0.48)" "[0,0.18)" "[0.49,0.52)" "[0.27,1]" "ME3"
"451" "[0.44,0.54)" "[0.45,0.54)" "[0.48,0.54)" "[0,0.18)" "[0,0.49)" "[0.27,1]" "POX"
"452" "[0.44,0.54)" "[0.54,1]" "[0.48,0.54)" "[0.273,1]" "[0.52,0.73]" "[0.22,0.27)" "MIT"
"453" "[0.44,0.54)" "[0.54,1]" "[0.54,1]" "[0.273,1]" "[0.52,0.73]" "[0.22,0.27)" "MIT"
"454" "[0.44,0.54)" "[0.13,0.45)" "[0.54,1]" "[0.18,0.273)" "[0.52,0.73]" "[0.22,0.27)" "CYT"
"455" "[0.44,0.54)" "[0.45,0.54)" "[0.48,0.54)" "[0.273,1]" "[0.49,0.52)" "[0.22,0.27)" "MIT"
"456" "[0.54,1]" "[0.45,0.54)" "[0.48,0.54)" "[0.18,0.273)" "[0.52,0.73]" "[0.22,0.27)" "MIT"
"457" "[0.44,0.54)" "[0.45,0.54)" "[0.48,0.54)" "[0,0.18)" "[0.52,0.73]" "[0.22,0.27)" "CYT"
"458" "[0.44,0.54)" "[0.45,0.54)" "[0.21,0.48)" "[0.273,1]" "[0.49,0.52)" "[0.22,0.27)" "MIT"
"459" "[0.44,0.54)" "[0.54,1]" "[0.48,0.54)" "[0.273,1]" "[0,0.49)" "[0.22,0.27)" "MIT"
"460" "[0.54,1]" "[0.54,1]" "[0.54,1]" "[0.273,1]" "[0,0.49)" "[0.22,0.27)" "MIT"
"461" "[0.54,1]" "[0.45,0.54)" "[0.54,1]" "[0,0.18)" "[0.52,0.73]" "[0.22,0.27)" "NUC"
"462" "[0.54,1]" "[0.45,0.54)" "[0.48,0.54)" "[0.273,1]" "[0.49,0.52)" "[0.22,0.27)" "MIT"
"463" "[0.11,0.44)" "[0.45,0.54)" "[0.21,0.48)" "[0.18,0.273)" "[0.49,0.52)" "[0.27,1]" "MIT"
"464" "[0.44,0.54)" "[0.54,1]" "[0.54,1]" "[0.273,1]" "[0,0.49)" "[0,0.22)" "MIT"
"465" "[0.44,0.54)" "[0.13,0.45)" "[0.21,0.48)" "[0.18,0.273)" "[0,0.49)" "[0.22,0.27)" "CYT"
"466" "[0.54,1]" "[0.45,0.54)" "[0.54,1]" "[0,0.18)" "[0.49,0.52)" "[0.22,0.27)" "NUC"
"467" "[0.44,0.54)" "[0.13,0.45)" "[0.48,0.54)" "[0.18,0.273)" "[0,0.49)" "[0.27,1]" "NUC"
"468" "[0.11,0.44)" "[0.45,0.54)" "[0.54,1]" "[0.18,0.273)" "[0.52,0.73]" "[0.22,0.27)" "CYT"
"469" "[0.44,0.54)" "[0.54,1]" "[0.21,0.48)" "[0,0.18)" "[0.52,0.73]" "[0.22,0.27)" "ME3"
"470" "[0.11,0.44)" "[0.45,0.54)" "[0.21,0.48)" "[0,0.18)" "[0.52,0.73]" "[0.22,0.27)" "ME3"
"471" "[0.54,1]" "[0.54,1]" "[0.21,0.48)" "[0.273,1]" "[0.52,0.73]" "[0.27,1]" "ME1"
"472" "[0.54,1]" "[0.54,1]" "[0.48,0.54)" "[0.18,0.273)" "[0,0.49)" "[0.22,0.27)" "MIT"
"473" "[0.54,1]" "[0.54,1]" "[0.21,0.48)" "[0,0.18)" "[0.52,0.73]" "[0.22,0.27)" "MIT"
"474" "[0.44,0.54)" "[0.13,0.45)" "[0.21,0.48)" "[0.18,0.273)" "[0.49,0.52)" "[0.27,1]" "ME3"
"475" "[0.11,0.44)" "[0.45,0.54)" "[0.21,0.48)" "[0.273,1]" "[0.49,0.52)" "[0.27,1]" "ME3"
"476" "[0.11,0.44)" "[0.13,0.45)" "[0.54,1]" "[0,0.18)" "[0,0.49)" "[0.27,1]" "NUC"
"477" "[0.44,0.54)" "[0.13,0.45)" "[0.48,0.54)" "[0.273,1]" "[0.52,0.73]" "[0.27,1]" "ME3"
"478" "[0.54,1]" "[0.45,0.54)" "[0.21,0.48)" "[0.18,0.273)" "[0.52,0.73]" "[0.22,0.27)" "ME2"
"479" "[0.44,0.54)" "[0.45,0.54)" "[0.48,0.54)" "[0.273,1]" "[0,0.49)" "[0.27,1]" "NUC"
"480" "[0.44,0.54)" "[0.13,0.45)" "[0.48,0.54)" "[0.273,1]" "[0.52,0.73]" "[0.22,0.27)" "MIT"
"481" "[0.11,0.44)" "[0.13,0.45)" "[0.21,0.48)" "[0.18,0.273)" "[0.52,0.73]" "[0.22,0.27)" "ME3"
"482" "[0.11,0.44)" "[0.45,0.54)" "[0.21,0.48)" "[0,0.18)" "[0,0.49)" "[0.22,0.27)" "ME3"
"483" "[0.54,1]" "[0.54,1]" "[0.21,0.48)" "[0.273,1]" "[0,0.49)" "[0.27,1]" "ME1"
"484" "[0.54,1]" "[0.54,1]" "[0.21,0.48)" "[0.273,1]" "[0,0.49)" "[0.22,0.27)" "ME2"
"485" "[0.54,1]" "[0.54,1]" "[0.21,0.48)" "[0.273,1]" "[0.52,0.73]" "[0.27,1]" "ME3"
"486" "[0.44,0.54)" "[0.13,0.45)" "[0.21,0.48)" "[0.273,1]" "[0.49,0.52)" "[0.22,0.27)" "ME3"
"487" "[0.11,0.44)" "[0.13,0.45)" "[0.54,1]" "[0,0.18)" "[0,0.49)" "[0.22,0.27)" "CYT"
"488" "[0.44,0.54)" "[0.45,0.54)" "[0.54,1]" "[0.273,1]" "[0.49,0.52)" "[0.27,1]" "NUC"
"489" "[0.54,1]" "[0.54,1]" "[0.21,0.48)" "[0.18,0.273)" "[0.52,0.73]" "[0.22,0.27)" "ERL"
"490" "[0.11,0.44)" "[0.13,0.45)" "[0.54,1]" "[0.273,1]" "[0.49,0.52)" "[0.27,1]" "NUC"
"491" "[0.54,1]" "[0.45,0.54)" "[0.21,0.48)" "[0.18,0.273)" "[0.52,0.73]" "[0.27,1]" "NUC"
"492" "[0.54,1]" "[0.54,1]" "[0.21,0.48)" "[0.273,1]" "[0.52,0.73]" "[0.27,1]" "ME1"
"493" "[0.54,1]" "[0.54,1]" "[0.21,0.48)" "[0.273,1]" "[0.52,0.73]" "[0.22,0.27)" "ME1"
"494" "[0.54,1]" "[0.45,0.54)" "[0.54,1]" "[0.273,1]" "[0,0.49)" "[0.22,0.27)" "MIT"
"495" "[0.44,0.54)" "[0.45,0.54)" "[0.54,1]" "[0.273,1]" "[0.49,0.52)" "[0.22,0.27)" "MIT"
"496" "[0.54,1]" "[0.54,1]" "[0.21,0.48)" "[0.18,0.273)" "[0.52,0.73]" "[0.22,0.27)" "EXC"
"497" "[0.54,1]" "[0.54,1]" "[0.21,0.48)" "[0.273,1]" "[0,0.49)" "[0.22,0.27)" "EXC"
"498" "[0.44,0.54)" "[0.13,0.45)" "[0.21,0.48)" "[0.273,1]" "[0,0.49)" "[0.27,1]" "ME3"
"499" "[0.11,0.44)" "[0.13,0.45)" "[0.21,0.48)" "[0.18,0.273)" "[0,0.49)" "[0.22,0.27)" "ME3"
"500" "[0.54,1]" "[0.45,0.54)" "[0.48,0.54)" "[0,0.18)" "[0.49,0.52)" "[0.22,0.27)" "NUC"
"501" "[0.11,0.44)" "[0.45,0.54)" "[0.48,0.54)" "[0.273,1]" "[0.49,0.52)" "[0.22,0.27)" "CYT"
"502" "[0.11,0.44)" "[0.45,0.54)" "[0.54,1]" "[0.273,1]" "[0.49,0.52)" "[0.27,1]" "CYT"
"503" "[0.11,0.44)" "[0.13,0.45)" "[0.54,1]" "[0.18,0.273)" "[0,0.49)" "[0.27,1]" "NUC"
"504" "[0.54,1]" "[0.54,1]" "[0.21,0.48)" "[0.273,1]" "[0,0.49)" "[0.22,0.27)" "ME1"
"505" "[0.44,0.54)" "[0.54,1]" "[0.54,1]" "[0.18,0.273)" "[0.52,0.73]" "[0.22,0.27)" "CYT"
"506" "[0.54,1]" "[0.54,1]" "[0.54,1]" "[0.273,1]" "[0.52,0.73]" "[0.22,0.27)" "ME2"
"507" "[0.54,1]" "[0.54,1]" "[0.48,0.54)" "[0.273,1]" "[0.52,0.73]" "[0.27,1]" "ERL"
"508" "[0.11,0.44)" "[0.54,1]" "[0.21,0.48)" "[0.273,1]" "[0.49,0.52)" "[0.22,0.27)" "ME3"
"509" "[0.54,1]" "[0.54,1]" "[0.54,1]" "[0.273,1]" "[0,0.49)" "[0.22,0.27)" "EXC"
"510" "[0.11,0.44)" "[0.45,0.54)" "[0.54,1]" "[0,0.18)" "[0.49,0.52)" "[0.27,1]" "CYT"
"511" "[0.44,0.54)" "[0.45,0.54)" "[0.54,1]" "[0.273,1]" "[0.49,0.52)" "[0.22,0.27)" "NUC"
"512" "[0.54,1]" "[0.54,1]" "[0.21,0.48)" "[0.18,0.273)" "[0.52,0.73]" "[0.22,0.27)" "ME2"
"513" "[0.54,1]" "[0.54,1]" "[0.54,1]" "[0.273,1]" "[0.49,0.52)" "[0.27,1]" "ME2"
"514" "[0.54,1]" "[0.54,1]" "[0.21,0.48)" "[0.273,1]" "[0,0.49)" "[0.27,1]" "ME2"
"515" "[0.54,1]" "[0.54,1]" "[0.21,0.48)" "[0.273,1]" "[0.49,0.52)" "[0.22,0.27)" "ME2"
"516" "[0.11,0.44)" "[0.13,0.45)" "[0.54,1]" "[0.18,0.273)" "[0,0.49)" "[0.22,0.27)" "MIT"
"517" "[0.11,0.44)" "[0.45,0.54)" "[0.21,0.48)" "[0.18,0.273)" "[0.49,0.52)" "[0.22,0.27)" "ME3"
"518" "[0.44,0.54)" "[0.45,0.54)" "[0.54,1]" "[0.273,1]" "[0,0.49)" "[0.22,0.27)" "CYT"
"519" "[0.11,0.44)" "[0.13,0.45)" "[0.48,0.54)" "[0,0.18)" "[0.49,0.52)" "[0.22,0.27)" "VAC"
"520" "[0.11,0.44)" "[0.13,0.45)" "[0.48,0.54)" "[0.18,0.273)" "[0,0.49)" "[0.27,1]" "NUC"
"521" "[0.44,0.54)" "[0.45,0.54)" "[0.48,0.54)" "[0.273,1]" "[0.49,0.52)" "[0.22,0.27)" "MIT"
"522" "[0.54,1]" "[0.45,0.54)" "[0.21,0.48)" "[0.18,0.273)" "[0,0.49)" "[0.22,0.27)" "ME2"
"523" "[0.11,0.44)" "[0.13,0.45)" "[0.21,0.48)" "[0.18,0.273)" "[0.52,0.73]" "[0.22,0.27)" "ME2"
"524" "[0.44,0.54)" "[0.13,0.45)" "[0.21,0.48)" "[0.18,0.273)" "[0.52,0.73]" "[0.27,1]" "CYT"
"525" "[0.54,1]" "[0.54,1]" "[0.48,0.54)" "[0,0.18)" "[0.52,0.73]" "[0.22,0.27)" "CYT"
"526" "[0.44,0.54)" "[0.13,0.45)" "[0.21,0.48)" "[0,0.18)" "[0.49,0.52)" "[0.22,0.27)" "NUC"
"527" "[0.44,0.54)" "[0.54,1]" "[0.54,1]" "[0.18,0.273)" "[0.49,0.52)" "[0.22,0.27)" "MIT"
"528" "[0.44,0.54)" "[0.13,0.45)" "[0.21,0.48)" "[0.18,0.273)" "[0.49,0.52)" "[0.22,0.27)" "ME3"
"529" "[0.44,0.54)" "[0.45,0.54)" "[0.54,1]" "[0.273,1]" "[0,0.49)" "[0.27,1]" "MIT"
"530" "[0.44,0.54)" "[0.13,0.45)" "[0.21,0.48)" "[0.18,0.273)" "[0.52,0.73]" "[0.22,0.27)" "NUC"
"531" "[0.44,0.54)" "[0.45,0.54)" "[0.48,0.54)" "[0.273,1]" "[0.52,0.73]" "[0.22,0.27)" "MIT"
"532" "[0.44,0.54)" "[0.13,0.45)" "[0.21,0.48)" "[0.18,0.273)" "[0.49,0.52)" "[0.22,0.27)" "ME3"
"533" "[0.44,0.54)" "[0.45,0.54)" "[0.48,0.54)" "[0,0.18)" "[0.49,0.52)" "[0.22,0.27)" "CYT"
"534" "[0.44,0.54)" "[0.45,0.54)" "[0.21,0.48)" "[0,0.18)" "[0.49,0.52)" "[0.27,1]" "NUC"
"535" "[0.44,0.54)" "[0.45,0.54)" "[0.21,0.48)" "[0,0.18)" "[0.49,0.52)" "[0.22,0.27)" "CYT"
"536" "[0.44,0.54)" "[0.45,0.54)" "[0.54,1]" "[0.273,1]" "[0.49,0.52)" "[0.22,0.27)" "NUC"
"537" "[0.54,1]" "[0.54,1]" "[0.54,1]" "[0.18,0.273)" "[0,0.49)" "[0.27,1]" "NUC"
"538" "[0.44,0.54)" "[0.13,0.45)" "[0.54,1]" "[0,0.18)" "[0.52,0.73]" "[0.22,0.27)" "NUC"
"539" "[0.54,1]" "[0.45,0.54)" "[0.21,0.48)" "[0.273,1]" "[0.52,0.73]" "[0.22,0.27)" "ME2"
"540" "[0.44,0.54)" "[0.54,1]" "[0.54,1]" "[0.18,0.273)" "[0,0.49)" "[0.27,1]" "NUC"
"541" "[0.44,0.54)" "[0.13,0.45)" "[0.54,1]" "[0.18,0.273)" "[0.52,0.73]" "[0.22,0.27)" "CYT"
"542" "[0.11,0.44)" "[0.13,0.45)" "[0.21,0.48)" "[0.18,0.273)" "[0.52,0.73]" "[0.22,0.27)" "ME3"
"543" "[0.11,0.44)" "[0.13,0.45)" "[0.54,1]" "[0,0.18)" "[0.49,0.52)" "[0.27,1]" "CYT"
"544" "[0.11,0.44)" "[0.13,0.45)" "[0.54,1]" "[0.273,1]" "[0.52,0.73]" "[0.27,1]" "NUC"
"545" "[0.11,0.44)" "[0.13,0.45)" "[0.21,0.48)" "[0.18,0.273)" "[0.52,0.73]" "[0.22,0.27)" "ME3"
"546" "[0.11,0.44)" "[0.13,0.45)" "[0.48,0.54)" "[0.18,0.273)" "[0.52,0.73]" "[0.27,1]" "NUC"
"547" "[0.44,0.54)" "[0.45,0.54)" "[0.48,0.54)" "[0.273,1]" "[0.49,0.52)" "[0.22,0.27)" "CYT"
"548" "[0.44,0.54)" "[0.54,1]" "[0.54,1]" "[0.18,0.273)" "[0.49,0.52)" "[0.22,0.27)" "MIT"
"549" "[0.44,0.54)" "[0.54,1]" "[0.54,1]" "[0.273,1]" "[0.52,0.73]" "[0.22,0.27)" "MIT"
"550" "[0.54,1]" "[0.54,1]" "[0.21,0.48)" "[0.273,1]" "[0,0.49)" "[0.22,0.27)" "MIT"
"551" "[0.11,0.44)" "[0.13,0.45)" "[0.48,0.54)" "[0.18,0.273)" "[0.52,0.73]" "[0.22,0.27)" "MIT"
"552" "[0.54,1]" "[0.54,1]" "[0.21,0.48)" "[0.273,1]" "[0.52,0.73]" "[0.22,0.27)" "MIT"
"553" "[0.44,0.54)" "[0.45,0.54)" "[0.48,0.54)" "[0.18,0.273)" "[0,0.49)" "[0.27,1]" "NUC"
"554" "[0.11,0.44)" "[0.45,0.54)" "[0.21,0.48)" "[0,0.18)" "[0,0.49)" "[0.22,0.27)" "NUC"
"555" "[0.11,0.44)" "[0.13,0.45)" "[0.48,0.54)" "[0.273,1]" "[0,0.49)" "[0.27,1]" "NUC"
"556" "[0.44,0.54)" "[0.45,0.54)" "[0.48,0.54)" "[0,0.18)" "[0.49,0.52)" "[0.27,1]" "NUC"
"557" "[0.54,1]" "[0.45,0.54)" "[0.48,0.54)" "[0.273,1]" "[0.52,0.73]" "[0.22,0.27)" "MIT"
"558" "[0.54,1]" "[0.54,1]" "[0.21,0.48)" "[0,0.18)" "[0.52,0.73]" "[0.22,0.27)" "CYT"
"559" "[0.54,1]" "[0.54,1]" "[0.48,0.54)" "[0.18,0.273)" "[0.52,0.73]" "[0.22,0.27)" "POX"
"560" "[0.11,0.44)" "[0.45,0.54)" "[0.48,0.54)" "[0.273,1]" "[0.49,0.52)" "[0.22,0.27)" "MIT"
"561" "[0.44,0.54)" "[0.45,0.54)" "[0.21,0.48)" "[0.273,1]" "[0.49,0.52)" "[0.22,0.27)" "ME3"
"562" "[0.54,1]" "[0.54,1]" "[0.21,0.48)" "[0.18,0.273)" "[0.49,0.52)" "[0.22,0.27)" "ME2"
"563" "[0.44,0.54)" "[0.13,0.45)" "[0.21,0.48)" "[0.18,0.273)" "[0.49,0.52)" "[0.22,0.27)" "CYT"
"564" "[0.11,0.44)" "[0.45,0.54)" "[0.54,1]" "[0.18,0.273)" "[0.49,0.52)" "[0.22,0.27)" "MIT"
"565" "[0.44,0.54)" "[0.54,1]" "[0.48,0.54)" "[0.273,1]" "[0.52,0.73]" "[0.22,0.27)" "NUC"
"566" "[0.54,1]" "[0.45,0.54)" "[0.21,0.48)" "[0.273,1]" "[0.49,0.52)" "[0.27,1]" "MIT"
"567" "[0.44,0.54)" "[0.45,0.54)" "[0.21,0.48)" "[0.273,1]" "[0.52,0.73]" "[0.22,0.27)" "MIT"
"568" "[0.54,1]" "[0.45,0.54)" "[0.21,0.48)" "[0.18,0.273)" "[0.49,0.52)" "[0.27,1]" "NUC"
"569" "[0.54,1]" "[0.54,1]" "[0.48,0.54)" "[0.273,1]" "[0.52,0.73]" "[0.22,0.27)" "EXC"
"570" "[0.44,0.54)" "[0.54,1]" "[0.21,0.48)" "[0.18,0.273)" "[0.52,0.73]" "[0.22,0.27)" "ME3"
"571" "[0.54,1]" "[0.45,0.54)" "[0.21,0.48)" "[0.18,0.273)" "[0.49,0.52)" "[0.22,0.27)" "NUC"
"572" "[0.11,0.44)" "[0.45,0.54)" "[0.54,1]" "[0.18,0.273)" "[0,0.49)" "[0.27,1]" "NUC"
"573" "[0.54,1]" "[0.54,1]" "[0.21,0.48)" "[0.18,0.273)" "[0.52,0.73]" "[0.22,0.27)" "CYT"
"574" "[0.11,0.44)" "[0.45,0.54)" "[0.48,0.54)" "[0.18,0.273)" "[0,0.49)" "[0.22,0.27)" "CYT"
"575" "[0.44,0.54)" "[0.54,1]" "[0.54,1]" "[0,0.18)" "[0.52,0.73]" "[0.22,0.27)" "CYT"
"576" "[0.11,0.44)" "[0.54,1]" "[0.54,1]" "[0.18,0.273)" "[0.49,0.52)" "[0.22,0.27)" "NUC"
"577" "[0.54,1]" "[0.54,1]" "[0.48,0.54)" "[0.273,1]" "[0.49,0.52)" "[0.22,0.27)" "NUC"
"578" "[0.11,0.44)" "[0.45,0.54)" "[0.54,1]" "[0.18,0.273)" "[0.49,0.52)" "[0.22,0.27)" "CYT"
"579" "[0.11,0.44)" "[0.13,0.45)" "[0.54,1]" "[0.18,0.273)" "[0,0.49)" "[0.22,0.27)" "EXC"
"580" "[0.54,1]" "[0.54,1]" "[0.54,1]" "[0.273,1]" "[0,0.49)" "[0.22,0.27)" "EXC"
"581" "[0.54,1]" "[0.54,1]" "[0.48,0.54)" "[0.273,1]" "[0,0.49)" "[0.22,0.27)" "EXC"
"582" "[0.44,0.54)" "[0.45,0.54)" "[0.54,1]" "[0.273,1]" "[0,0.49)" "[0.22,0.27)" "MIT"
"583" "[0.54,1]" "[0.45,0.54)" "[0.48,0.54)" "[0.273,1]" "[0.52,0.73]" "[0.27,1]" "MIT"
"584" "[0.44,0.54)" "[0.45,0.54)" "[0.54,1]" "[0.273,1]" "[0.49,0.52)" "[0.27,1]" "MIT"
"585" "[0.54,1]" "[0.45,0.54)" "[0.54,1]" "[0.18,0.273)" "[0.52,0.73]" "[0.22,0.27)" "NUC"
"586" "[0.11,0.44)" "[0.13,0.45)" "[0.48,0.54)" "[0,0.18)" "[0.52,0.73]" "[0.27,1]" "NUC"
"587" "[0.11,0.44)" "[0.13,0.45)" "[0.54,1]" "[0,0.18)" "[0,0.49)" "[0.27,1]" "NUC"
"588" "[0.44,0.54)" "[0.45,0.54)" "[0.48,0.54)" "[0.273,1]" "[0.49,0.52)" "[0.22,0.27)" "MIT"
"589" "[0.54,1]" "[0.54,1]" "[0.48,0.54)" "[0.18,0.273)" "[0.52,0.73]" "[0.22,0.27)" "MIT"
"590" "[0.44,0.54)" "[0.54,1]" "[0.21,0.48)" "[0.273,1]" "[0.52,0.73]" "[0.27,1]" "MIT"
"591" "[0.54,1]" "[0.54,1]" "[0.48,0.54)" "[0,0.18)" "[0.52,0.73]" "[0.27,1]" "NUC"
"592" "[0.44,0.54)" "[0.54,1]" "[0.54,1]" "[0,0.18)" "[0,0.49)" "[0.22,0.27)" "CYT"
